,index,prob_fraud
27591,259253,0.3772049
27592,221753,0.097717285
27593,41184,0.108161926
27594,262015,1.211853
27595,152236,1.1983032
27596,59946,0.035949707
27597,278842,0.45329285
27598,84116,0.036201477
27599,78571,0.33087158
27600,156945,14.072662
27601,163220,0.6655121
27602,102469,0.77866364
27603,283003,0.24138641
27604,146893,5.7914047
27605,144908,12.006119
27606,47266,12.0737
27607,139456,0.1989212
27608,163951,0.5333786
27609,9882,3.5231705
27610,114468,0.048072815
27611,146110,2.7750854
27612,204761,7.764038
27613,257030,0.7502289
27614,62588,0.10333252
27615,111228,0.02909851
27616,62453,1.5585327
27617,158674,0.11917114
27618,213412,2.933136
27619,132893,0.37644196
27620,97350,0.062194824
27621,215718,22.454971
27622,166469,0.011512756
27623,53413,0.8113632
27624,127233,0.16786194
27625,232688,0.07268524
27626,276146,0.29397583
27627,176236,0.010559082
27628,22709,1.3195343
27629,167638,0.4242859
27630,108525,0.6246109
27631,223104,0.31352234
27632,196891,3.2288895
27633,283313,2.0933304
27634,105388,0.36182404
27635,48211,0.05962372
27636,47005,33.861794
27637,36306,0.027702332
27638,200156,0.21011353
27639,169689,1.6293945
27640,256801,0.08402252
27641,209158,7.0304184
27642,80513,0.03819275
27643,68673,1.7549973
27644,12014,0.5203018
27645,273775,0.30917358
27646,227839,0.122276306
27647,152789,0.4129486
27648,237014,0.37210846
27649,162289,0.28514862
27650,34081,91.66698
27651,219629,0.016860962
27652,189670,0.023498535
27653,83229,0.09198761
27654,206743,0.048820496
27655,57043,0.06477356
27656,39641,1.582077
27657,267596,3.3377914
27658,158558,9.872398
27659,44707,0.111595154
27660,96733,0.62086487
27661,116021,9.450142
27662,73278,0.42913818
27663,107267,0.28619385
27664,76018,1.729599
27665,172031,0.7032471
27666,124783,12.023788
27667,231460,0.03187561
27668,21676,2.3309174
27669,9950,1.8268738
27670,270876,1.3690033
27671,84623,0.3644867
27672,267477,21.11586
27673,252339,0.24281311
27674,108068,13.22271
27675,58389,3.4605713
27676,173900,0.05609131
27677,102929,1.103447
27678,272211,29.793999
27679,25958,1.1617432
27680,220556,0.028579712
27681,154235,0.19120789
27682,168994,0.23046875
27683,232113,0.009788513
27684,242182,2.6594925
27685,107833,2.8692398
27686,121413,0.029914856
27687,6988,2.8122025
27688,106442,0.18995667
27689,264755,3.4825287
27690,133662,1.0977249
27691,78460,19.972298
27692,40283,2.0667267
27693,149669,12.4815445
27694,83383,0.14058685
27695,242517,0.13014984
27696,172823,0.03568268
27697,196444,0.049545288
27698,658,0.06150055
27699,158835,0.23014832
27700,132811,0.12805176
27701,227969,0.11943054
27702,174041,0.08996582
27703,51825,19.012184
27704,153347,0.36723328
27705,22161,0.01965332
27706,22631,0.20313263
27707,40104,0.50045776
27708,69666,5.110092
27709,247461,0.012023926
27710,52010,0.5786743
27711,60839,0.1884613
27712,45364,1.1278839
27713,160776,0.049545288
27714,115829,0.50634
27715,139144,0.111343384
27716,195612,0.014060974
27717,12886,0.17466736
27718,66561,0.12301636
27719,267567,0.10657501
27720,90060,2.2609558
27721,14986,0.07582092
27722,171902,0.33340454
27723,228046,1.5213089
27724,272712,0.088760376
27725,161877,0.12963867
27726,165984,98.87926
27727,179195,0.3714218
27728,92885,0.3625641
27729,248858,0.012290955
27730,54273,0.60539246
27731,218794,0.090927124
27732,15241,0.024810791
27733,31023,0.34552002
27734,90103,0.79515076
27735,69314,1.1763611
27736,235858,0.07646179
27737,275027,0.031539917
27738,221751,0.03895569
27739,106396,9.528
27740,41123,0.06813049
27741,213190,0.1255188
27742,24280,0.26435852
27743,253200,0.4649124
27744,225658,1.4681091
27745,135597,61.509766
27746,122961,0.082847595
27747,39841,0.6353378
27748,76725,14.148468
27749,4739,23.766342
27750,176179,0.57724
27751,154626,29.783485
27752,131822,1.8177185
27753,191784,0.03601837
27754,23468,2.8143005
27755,277930,0.011512756
27756,15876,97.94615
27757,185264,0.25104523
27758,116047,0.7183151
27759,283265,0.073890686
27760,179024,0.007507324
27761,82475,0.4721527
27762,38376,2.5397415
27763,158110,0.49245453
27764,147560,4.932617
27765,4821,2.2496796
27766,15,0.82095337
27767,177845,0.008979797
27768,64752,22.603897
27769,270607,0.02281189
27770,11186,4.427513
27771,163077,0.07637024
27772,38053,0.09221649
27773,224253,0.12386322
27774,97241,0.9646988
27775,266109,97.018684
27776,264729,11.211327
27777,180762,0.96193695
27778,270383,18.797844
27779,247334,0.016609192
27780,96484,0.1437912
27781,124580,2.590805
27782,205961,0.09438324
27783,216533,0.030326843
27784,272315,0.09133911
27785,229960,0.110435486
27786,268494,0.94052887
27787,23315,0.20726776
27788,119693,0.6023636
27789,213695,5.5444717
27790,74842,0.16983032
27791,274418,0.41303253
27792,215825,3.8766327
27793,39763,0.010986328
27794,257472,0.054656982
27795,111898,2.5211258
27796,150281,6.661499
27797,284147,0.036865234
27798,276762,35.422134
27799,186207,0.2979126
27800,73068,0.07620239
27801,57457,0.79380035
27802,238743,91.31329
27803,53822,1.728508
27804,258400,0.43296814
27805,168194,0.036636353
27806,187436,0.1871643
27807,129955,2.0219193
27808,158013,7.852867
27809,91386,0.22431946
27810,21048,10.051254
27811,121776,1.4407272
27812,161636,0.41303253
27813,100371,0.051208496
27814,242041,0.14889526
27815,111604,0.09094238
27816,178744,0.42523956
27817,76902,0.035202026
27818,192609,1.8112183
27819,94611,0.052986145
27820,31912,0.08129883
27821,259774,0.011398315
27822,69704,0.0850296
27823,28292,1.5843964
27824,61420,0.7981949
27825,44167,0.73075867
27826,97910,0.070007324
27827,104803,0.4388733
27828,179677,0.33794403
27829,227762,1.1872864
27830,77409,0.013366699
27831,135814,0.08847046
27832,21572,0.18039703
27833,82812,0.18312836
27834,154999,1.2267532
27835,53128,1.0970383
27836,172050,0.8094559
27837,67258,0.5653839
27838,72489,0.08580017
27839,71253,0.3373108
27840,76460,0.2981186
27841,114246,0.12432861
27842,242071,0.019813538
27843,169262,0.02355957
27844,169111,0.38603973
27845,279506,0.025360107
27846,116147,0.072128296
27847,207052,2.261963
27848,53487,0.31636047
27849,106230,0.20999908
27850,40998,0.70825195
27851,63883,0.120140076
27852,141980,0.49406433
27853,208384,2.4329987
27854,34887,0.6529999
27855,142103,0.14356995
27856,121807,1.341774
27857,71919,0.054016113
27858,189502,0.016326904
27859,71119,0.021369934
27860,39477,1.4269257
27861,153341,11.877266
27862,113869,0.23783112
27863,90030,2.9815903
27864,137750,0.0146484375
27865,251624,1.1272507
27866,172900,0.16581726
27867,279473,84.26372
27868,161603,0.61074066
27869,210976,0.014022827
27870,223199,0.05429077
27871,109022,0.10190582
27872,54896,0.60346985
27873,2689,5.9465103
27874,105244,0.08243561
27875,217772,0.009468079
27876,140484,0.33769226
27877,111152,55.03499
27878,264082,0.15747833
27879,205041,0.17862701
27880,226165,0.012184143
27881,43033,2.8456116
27882,117139,91.75784
27883,279324,27.406006
27884,240478,0.4998169
27885,55174,0.07808685
27886,128363,0.053138733
27887,162862,0.06690979
27888,13035,55.913616
27889,64376,0.23400116
27890,27374,0.09096527
27891,6889,1.6018219
27892,155693,0.11387634
27893,138710,0.12761688
27894,189255,1.578331
27895,10632,0.1934967
27896,173097,0.40803528
27897,101912,0.23890686
27898,229329,0.028457642
27899,62657,5.1186676
27900,147993,0.11142731
27901,64522,0.29197693
27902,241565,0.3101654
27903,142012,0.6326828
27904,213715,3.211174
27905,35858,1.5234528
27906,275917,0.13155365
27907,165591,0.08994293
27908,38228,0.124191284
27909,114623,0.41026306
27910,167397,9.502632
27911,61655,0.54602814
27912,255386,0.4940567
27913,38504,1.4447479
27914,97893,0.038650513
27915,139962,0.10242462
27916,81956,0.8241577
27917,39412,1.8777466
27918,7538,0.0741806
27919,278645,0.51667786
27920,250626,0.81710815
27921,79529,0.14453125
27922,41669,5.472374
27923,271646,0.058891296
27924,9147,35.556
27925,206964,0.07054901
27926,48031,5.1567535
27927,63658,0.17085266
27928,172871,0.060066223
27929,12969,78.54128
27930,128403,3.4895325
27931,31086,5.1681213
27932,114730,0.9650879
27933,91590,0.044311523
27934,101973,3.581932
27935,5467,0.22208405
27936,3754,1.7945251
27937,141235,0.026992798
27938,125813,0.025283813
27939,242807,0.60995483
27940,10622,0.19226837
27941,48475,2.2989655
27942,148608,27.54316
27943,141221,0.06791687
27944,108950,0.14900208
27945,144817,0.07809448
27946,191274,0.011947632
27947,205694,0.047935486
27948,107069,5.523468
27949,218941,0.18913269
27950,162158,0.11923218
27951,277564,0.061706543
27952,218658,19.155869
27953,133936,13.772842
27954,82470,0.07711792
27955,82208,0.15699768
27956,81530,1.4328842
27957,245231,0.5192566
27958,142797,0.10295868
27959,85995,0.15751648
27960,10038,41.08181
27961,2097,0.2870865
27962,198767,0.013557434
27963,127641,4.9941635
27964,153657,0.14707947
27965,11944,0.36756134
27966,201498,5.039398
27967,16794,0.035964966
27968,21870,0.037994385
27969,152824,0.16004944
27970,206331,0.12068939
27971,104842,0.7753372
27972,182491,0.1499939
27973,241680,0.17516327
27974,192269,1.6449356
27975,207291,0.0315094
27976,73512,0.28440857
27977,55745,0.02722168
27978,57047,12.874947
27979,12846,4.7960663
27980,247609,0.18888092
27981,80426,1.0872345
27982,282805,0.018173218
27983,56844,0.053489685
27984,244213,0.21398163
27985,222698,0.011787415
27986,252697,0.12942505
27987,61442,0.3771515
27988,145192,0.9123001
27989,116922,5.537346
27990,215708,0.011512756
27991,156314,0.7143631
27992,215767,0.23271942
27993,263789,0.060913086
27994,168879,0.0134887695
27995,40893,1.4873734
27996,51057,1.0661774
27997,206161,0.20905304
27998,79578,0.2621765
27999,264862,0.084106445
28000,168363,0.0060272217
28001,154154,0.35552216
28002,200177,0.011039734
28003,269545,0.580719
28004,188480,0.06401825
28005,128658,0.0640564
28006,164055,0.20516205
28007,51754,0.1511383
28008,264365,0.053459167
28009,1575,0.115501404
28010,244420,0.09200287
28011,143880,0.018157959
28012,66287,0.14646912
28013,90418,1.2663498
28014,186720,0.12770844
28015,140069,0.071006775
28016,137497,0.2902069
28017,21884,0.069381714
28018,239933,0.16147614
28019,280323,58.04301
28020,188403,0.26839447
28021,226394,0.020004272
28022,167723,0.13556671
28023,177159,0.06112671
28024,194813,65.71161
28025,88884,0.28851318
28026,229357,0.91711426
28027,235901,0.3243866
28028,170441,36.122692
28029,254443,1.6415329
28030,144118,12.768974
28031,65700,0.16725159
28032,264591,3.8084106
28033,173352,17.50885
28034,213096,0.034439087
28035,118303,0.35404205
28036,86271,12.722435
28037,156634,0.38557434
28038,250853,0.045692444
28039,128686,0.19603729
28040,258499,3.896721
28041,195084,12.475151
28042,42067,0.35327148
28043,194588,0.41303253
28044,218350,0.7383728
28045,256383,0.6506653
28046,123436,0.014137268
28047,228690,0.7172394
28048,139535,14.351906
28049,263717,8.727646
28050,175447,0.015846252
28051,137511,0.37113953
28052,1655,1.4746552
28053,237714,0.075790405
28054,105346,0.08393097
28055,238091,0.05328369
28056,141594,0.022239685
28057,16842,7.9025116
28058,66050,0.26605988
28059,1210,2.5018845
28060,259035,19.212921
28061,136185,0.24287415
28062,138851,53.862762
28063,220014,0.040519714
28064,239055,0.029037476
28065,270798,3.616455
28066,237121,2.483902
28067,48149,0.3198166
28068,11479,0.61600494
28069,83235,10.495468
28070,102284,0.12689209
28071,266282,0.024978638
28072,235562,0.13259125
28073,48527,0.039535522
28074,115241,0.07847595
28075,165341,0.098854065
28076,91293,0.19686127
28077,264845,2.0322647
28078,222663,0.17497253
28079,19083,0.044044495
28080,277127,0.8420563
28081,139999,80.38147
28082,262194,0.15566254
28083,204289,0.050453186
28084,55588,0.35570526
28085,274108,0.4446411
28086,9651,1.891037
28087,193319,15.38504
28088,199775,0.030555725
28089,162858,0.036598206
28090,15175,0.70475006
28091,122046,0.035362244
28092,198125,0.07178497
28093,9817,0.62207794
28094,107224,0.3093872
28095,1254,0.9898453
28096,59381,0.09146118
28097,157121,0.6763153
28098,136009,0.42797852
28099,263663,0.2909546
28100,217573,0.045692444
28101,166013,2.2148361
28102,230284,0.103385925
28103,247434,0.66965485
28104,90670,0.051628113
28105,181940,1.747612
28106,166083,3.871025
28107,165499,0.028808594
28108,274558,0.07247925
28109,183816,1.6458969
28110,93465,0.06864929
28111,219611,99.92618
28112,59931,0.091918945
28113,259824,2.8194656
28114,146434,0.03818512
28115,44921,0.34654236
28116,194957,0.01662445
28117,85538,2.8037949
28118,229150,0.12256622
28119,18859,0.37826538
28120,71185,0.36724854
28121,104516,0.021270752
28122,104770,0.45475006
28123,207553,0.29795074
28124,42855,0.05078125
28125,67069,0.12665558
28126,1109,1.408371
28127,140850,0.21798706
28128,146814,0.039138794
28129,62745,0.23688507
28130,6517,5.974701
28131,37105,0.048103333
28132,182979,16.018501
28133,96908,68.847885
28134,148744,0.10017395
28135,272423,0.898407
28136,180087,0.28354645
28137,176129,1.6710663
28138,30259,0.06352234
28139,139737,2.9455643
28140,23965,0.22985077
28141,77598,97.97808
28142,202585,0.08300018
28143,126086,0.19120789
28144,160118,0.096473694
28145,267104,0.7551651
28146,18557,1.4981918
28147,194489,0.13807678
28148,149538,0.16923523
28149,281618,3.1583862
28150,280659,0.17043304
28151,124434,0.053459167
28152,181443,0.04273987
28153,281567,4.211006
28154,244504,1.3373413
28155,134250,0.44508362
28156,231637,98.6259
28157,194463,0.14538574
28158,189712,3.4094238
28159,33624,0.04333496
28160,183252,9.0233
28161,184498,0.05369568
28162,108047,1.4158478
28163,91674,0.37916565
28164,238322,0.5030823
28165,189386,0.56975555
28166,256800,73.241776
28167,235035,0.010665894
28168,176292,0.17967987
28169,26023,2.0288925
28170,223604,94.34344
28171,228229,0.13129425
28172,210346,0.28347778
28173,168858,1.3031006
28174,49187,0.4473343
28175,101146,1.6963806
28176,143118,0.09260559
28177,115433,0.32131195
28178,201267,24.955513
28179,47791,0.44639587
28180,60775,2.2873917
28181,140583,16.064407
28182,83830,0.96391296
28183,65532,0.3085327
28184,136251,0.49848175
28185,151246,0.69737244
28186,165907,0.17074585
28187,246660,0.46416473
28188,199376,0.1676178
28189,231624,0.3202362
28190,274678,0.07154083
28191,254559,13.204178
28192,127460,0.5947418
28193,143104,0.06323242
28194,127396,0.31118774
28195,54727,0.07168579
28196,171755,24.85633
28197,171847,0.04159546
28198,166844,2.9971466
28199,263177,0.039001465
28200,109425,0.030776978
28201,82604,0.14606476
28202,132407,0.07696533
28203,145449,0.027160645
28204,281765,4.026016
28205,147808,0.050178528
28206,252177,0.10153961
28207,225147,0.49545288
28208,195196,4.5191116
28209,207727,0.31668854
28210,278986,0.1260376
28211,190574,0.72548676
28212,27838,0.7685013
28213,156636,2.4528885
28214,139881,0.023918152
28215,110425,0.08181
28216,116803,0.026611328
28217,159184,5.2815247
28218,278932,0.014129639
28219,74559,0.28175354
28220,127336,83.406815
28221,72087,0.033180237
28222,152852,0.16701508
28223,58838,13.094452
28224,190096,0.023200989
28225,133457,0.12887573
28226,124072,1.7983932
28227,238490,0.036346436
28228,217777,0.3356247
28229,168629,0.029975891
28230,59961,0.32756805
28231,57532,1.6592865
28232,92087,0.34042358
28233,201500,0.026062012
28234,263368,2.663414
28235,193585,0.08947754
28236,125206,0.106552124
28237,242421,0.056671143
28238,38664,0.11382294
28239,182907,4.9067535
28240,10858,47.785378
28241,22881,9.580856
28242,212371,0.2189331
28243,221242,0.1000061
28244,18469,1.5498276
28245,53689,80.698364
28246,202635,0.47494507
28247,158291,2.0752106
28248,66014,0.59895325
28249,111924,0.034179688
28250,121522,0.27915192
28251,59002,0.20840454
28252,221411,0.3168106
28253,75532,0.06967163
28254,193468,0.85027313
28255,180055,0.008010864
28256,79152,0.040611267
28257,35984,0.51428986
28258,245336,0.20777893
28259,254988,2.2071457
28260,105297,2.8473282
28261,209048,0.009468079
28262,205035,0.51595306
28263,61505,0.07524109
28264,192232,0.4374237
28265,266063,7.620331
28266,187910,1.4703064
28267,284413,0.8461838
28268,256672,9.86602
28269,47867,0.70905304
28270,282209,45.64723
28271,273861,0.019241333
28272,130791,0.05480957
28273,105934,0.65431213
28274,17890,1.524826
28275,246427,0.35333252
28276,99974,0.03665924
28277,34435,0.06426239
28278,230059,0.45684052
28279,156400,16.213524
28280,111233,0.072769165
28281,112440,0.10307312
28282,33488,13.840553
28283,185361,0.113845825
28284,278198,0.024726868
28285,170782,1.162529
28286,145349,0.122032166
28287,239983,0.047706604
28288,133894,0.027946472
28289,86779,0.5309372
28290,253853,0.3517151
28291,69650,0.09968567
28292,271634,0.081451416
28293,150845,6.2501907
28294,251590,0.038650513
28295,235259,0.014465332
28296,236307,14.6191635
28297,169093,0.047302246
28298,272124,0.02470398
28299,56857,0.012435913
28300,55363,97.83363
28301,127774,0.40540314
28302,237128,0.3091278
28303,198244,1.3701782
28304,118409,0.10536957
28305,243147,0.6402054
28306,51128,0.13195801
28307,118742,0.14390564
28308,24946,0.19124603
28309,181141,0.095840454
28310,171001,0.079193115
28311,156269,0.35475922
28312,94124,0.2988968
28313,100361,0.13625336
28314,74111,0.340065
28315,125940,0.6657486
28316,252821,0.110305786
28317,31530,1.3908691
28318,70999,0.29901886
28319,152808,0.23044586
28320,129636,5.870224
28321,246000,0.14756775
28322,94561,0.31459808
28323,8982,0.79670715
28324,130787,0.7884674
28325,259647,0.20159149
28326,2479,0.006225586
28327,127709,0.111694336
28328,98640,0.31989288
28329,266757,0.5815201
28330,7739,2.6424484
28331,267257,0.037086487
28332,46730,0.032196045
28333,106225,1.1034317
28334,256076,0.19405365
28335,63251,0.5975342
28336,249873,0.057014465
28337,140460,0.9153366
28338,54295,3.1248474
28339,211009,0.014389038
28340,112761,71.80338
28341,173973,0.42502594
28342,100075,0.06843567
28343,138930,0.05328369
28344,28781,62.847908
28345,233853,0.04118347
28346,7040,0.51434326
28347,30963,0.02067566
28348,155091,3.7079697
28349,257133,0.90924835
28350,235134,0.04777527
28351,205751,0.14807892
28352,187860,0.13088226
28353,264822,3.2413864
28354,187255,0.7667694
28355,44579,0.39109802
28356,214934,0.10810852
28357,205088,0.02041626
28358,69479,0.4108734
28359,174276,0.021621704
28360,118170,0.049926758
28361,61418,0.15145874
28362,50529,0.027702332
28363,46770,0.16449738
28364,104228,4.0151443
28365,71764,0.09776306
28366,275371,0.04396057
28367,268584,0.034362793
28368,24204,0.7170944
28369,190793,0.33181763
28370,185038,0.04878235
28371,156920,0.2985611
28372,20201,0.7059097
28373,84105,0.13082886
28374,74189,0.5517044
28375,209268,0.46058655
28376,158774,2.347412
28377,17241,30.100616
28378,265950,0.12473297
28379,252813,2.0003357
28380,255268,6.994652
28381,195575,0.5128479
28382,175289,0.005706787
28383,234303,1.5718689
28384,252527,36.268364
28385,130134,0.71469116
28386,184058,0.0921402
28387,176437,0.24902344
28388,237474,33.72587
28389,233409,0.45363617
28390,116126,0.18791199
28391,231748,0.087120056
28392,183500,0.011306763
28393,63229,1.163826
28394,56862,1.5498276
28395,26208,0.038246155
28396,53533,15.329849
28397,238206,2.6566925
28398,53044,0.10236359
28399,177115,0.030265808
28400,281529,0.22290039
28401,192523,1.6834259
28402,194512,3.6068268
28403,19749,0.111312866
28404,28234,0.33205414
28405,54483,0.4647827
28406,222534,70.20308
28407,25173,0.33631897
28408,246395,0.11257172
28409,244536,0.029335022
28410,51494,0.034942627
28411,125831,0.1145401
28412,96121,32.60881
28413,29994,0.96029663
28414,272622,0.02155304
28415,161324,0.21225739
28416,75515,0.48042297
28417,247440,0.24049377
28418,168201,0.1122818
28419,166397,0.33425903
28420,219852,3.2856674
28421,41150,0.10181427
28422,82113,0.34750366
28423,161064,67.66848
28424,38267,0.53622437
28425,164991,5.861244
28426,205061,0.05052948
28427,261922,0.107559204
28428,173102,3.2960358
28429,151738,63.136925
28430,205058,0.25445557
28431,15125,0.4696045
28432,137117,3.0088654
28433,121139,0.28717804
28434,110080,0.06808472
28435,223106,1.4877472
28436,49524,1.3585663
28437,272709,0.3911667
28438,140955,0.06125641
28439,135164,0.2722473
28440,166754,0.27147675
28441,163418,24.689003
28442,212465,0.20597076
28443,258389,0.043312073
28444,68060,1.8102798
28445,117090,0.019699097
28446,246399,0.020874023
28447,160514,0.28327942
28448,117829,0.019004822
28449,102470,0.29335022
28450,267691,3.385254
28451,104002,0.10182953
28452,126569,0.17454529
28453,192247,0.06881714
28454,263278,0.04510498
28455,238682,0.100112915
28456,113497,0.047286987
28457,161145,0.013053894
28458,231618,5.6238785
28459,117947,0.07323456
28460,280529,1.0877991
28461,12671,0.53118896
28462,108603,1.5778046
28463,268272,0.18966675
28464,158513,0.07993317
28465,46690,2.03154
28466,137921,0.07577515
28467,56105,0.14215088
28468,219938,86.93661
28469,13167,0.05281067
28470,128397,19.61306
28471,44947,4.0659027
28472,126268,0.2179184
28473,69218,1.0467911
28474,208212,2.4656906
28475,94438,3.6347961
28476,39336,0.42020416
28477,95040,0.437912
28478,37098,2.9319153
28479,142993,1.1336441
28480,98575,0.5707855
28481,238052,0.08565521
28482,63450,0.034576416
28483,268518,0.02217865
28484,248543,0.38150787
28485,190064,3.2713242
28486,276823,1.0155945
28487,46289,0.19429016
28488,2026,0.9076996
28489,83404,0.21266174
28490,50635,2.169426
28491,94037,0.22711945
28492,145013,0.28581238
28493,12124,0.7144928
28494,237065,0.094680786
28495,32410,0.1435852
28496,34450,10.692772
28497,281321,0.046951294
28498,102053,0.37208557
28499,90838,4.232071
28500,254761,0.18158722
28501,257127,0.6205673
28502,128858,0.022659302
28503,162074,0.05419159
28504,27182,0.20796204
28505,23503,5.9387207
28506,155246,0.22736359
28507,183479,3.0882874
28508,150751,33.67382
28509,128873,0.10644531
28510,249235,0.06541443
28511,56968,0.33234406
28512,224311,0.011993408
28513,232149,0.17011261
28514,232077,0.01965332
28515,246606,8.668312
28516,277785,0.08213806
28517,28139,7.78862
28518,43698,0.15150452
28519,169307,0.10821533
28520,125488,3.8573914
28521,186438,0.032173157
28522,206114,0.1136322
28523,182316,0.06879425
28524,99911,2.0416946
28525,239757,0.27669525
28526,148233,0.04563141
28527,209601,0.45578766
28528,246301,0.26630402
28529,119951,0.29938507
28530,103878,0.5251999
28531,242036,0.070236206
28532,168663,0.057724
28533,196397,6.327629
28534,141191,0.11327362
28535,18130,0.2971344
28536,257400,5.589218
28537,25090,0.018409729
28538,247410,0.007980347
28539,220629,2.9385834
28540,5344,3.7112122
28541,4636,4.023567
28542,101201,0.52012634
28543,64163,0.66734314
28544,136962,0.09133911
28545,78289,0.14679718
28546,142710,3.2907333
28547,138748,0.06977081
28548,226974,0.067100525
28549,16811,0.023506165
28550,190139,1.390831
28551,116662,0.16312408
28552,8443,34.54576
28553,1830,96.53386
28554,31532,0.07848358
28555,52833,16.550789
28556,123680,0.081703186
28557,214883,0.060798645
28558,225762,1.1087952
28559,240974,69.27346
28560,39395,0.8890457
28561,155092,1.4913864
28562,125031,0.6309967
28563,170038,0.543869
28564,137490,0.066215515
28565,221725,0.092048645
28566,252407,0.053619385
28567,7505,4.8455887
28568,176025,0.13421631
28569,38625,0.84399414
28570,109844,1.5368652
28571,123412,12.641373
28572,60577,0.0309906
28573,137267,0.43733978
28574,89028,0.20253754
28575,145864,0.2108612
28576,152264,63.80344
28577,194860,8.23645
28578,254756,0.06061554
28579,254484,0.02279663
28580,11289,65.54955
28581,168147,1.217514
28582,207047,0.38607025
28583,116940,1.0183487
28584,94365,1.0786285
28585,151477,0.22103882
28586,143426,0.011543274
28587,161566,0.3880005
28588,113283,0.31162262
28589,159287,0.14055634
28590,248853,0.1220932
28591,147834,77.486435
28592,98600,0.6292496
28593,180924,0.72229767
28594,75274,3.0641174
28595,240678,0.57935333
28596,276615,0.081970215
28597,127981,0.23797607
28598,236219,0.83589935
28599,171559,0.13723755
28600,137187,0.4528885
28601,144647,0.47640228
28602,235096,87.218925
28603,48730,0.056770325
28604,137574,0.09701538
28605,201436,0.056030273
28606,193082,21.242119
28607,25619,1.7028885
28608,118232,0.17676544
28609,24766,8.070877
28610,236581,0.4319992
28611,192791,4.9977493
28612,79955,0.57826996
28613,104024,0.073287964
28614,43843,1.8846512
28615,250542,25.35421
28616,82489,2.0955963
28617,266412,1.1311188
28618,219796,0.27775574
28619,15012,0.0880661
28620,256467,0.16747284
28621,128342,0.23295593
28622,55370,0.16030121
28623,109177,0.012893677
28624,238223,29.150482
28625,110405,0.22103882
28626,106901,93.737724
28627,194404,9.73732
28628,35980,1.6268005
28629,224290,0.34480286
28630,20363,0.04521942
28631,272946,0.25854492
28632,186663,0.07030487
28633,116902,2.3264084
28634,3136,0.35980988
28635,278893,0.07280731
28636,69260,0.115608215
28637,221095,0.20503235
28638,58410,37.47626
28639,270984,0.024627686
28640,182737,99.20383
28641,126397,2.5602188
28642,105542,5.958008
28643,137920,0.39588928
28644,178490,0.15701294
28645,19015,1.8517227
28646,51683,0.036979675
28647,76017,0.39308167
28648,152941,0.2980957
28649,108569,0.047409058
28650,278694,1.4671478
28651,122326,0.043922424
28652,220510,23.103508
28653,214820,68.132034
28654,94948,0.30854034
28655,76027,0.22711945
28656,59330,0.116355896
28657,52857,0.4017105
28658,93300,0.10887146
28659,25573,7.8647766
28660,88314,0.07535553
28661,136309,1.19384
28662,87979,0.6455002
28663,142524,0.024032593
28664,25008,0.58529663
28665,21212,0.7965622
28666,260939,0.20489502
28667,212357,2.3355255
28668,103559,0.672142
28669,57202,1.2573318
28670,20360,0.04924774
28671,252003,0.3044281
28672,192190,0.1714859
28673,103373,1.2797394
28674,274442,0.012451172
28675,110039,0.013023376
28676,127602,2.7691116
28677,64312,0.22701263
28678,69669,0.06568146
28679,271242,1.6735077
28680,244998,0.033226013
28681,225786,64.68149
28682,215461,0.58309937
28683,75344,20.305496
28684,40347,0.038215637
28685,201927,1.0334854
28686,161132,0.15358734
28687,214318,3.5777664
28688,255739,3.7439575
28689,129166,71.002495
28690,159934,1.0191879
28691,211709,0.09516144
28692,14376,0.052574158
28693,32481,0.19306183
28694,191552,96.604385
28695,81932,0.04460907
28696,163397,4.5682983
28697,197404,0.43208313
28698,99956,0.29603577
28699,55514,0.05130768
28700,202096,3.9678268
28701,152273,0.21780396
28702,284620,95.27045
28703,146924,0.020477295
28704,118211,0.9516144
28705,96675,0.7664337
28706,150044,0.14633179
28707,193842,0.0262146
28708,153733,38.984745
28709,190234,0.14525604
28710,9573,2.3634262
28711,252185,0.040260315
28712,47258,0.40946198
28713,98030,0.79224396
28714,19678,1.7347412
28715,202687,0.29629517
28716,186045,23.099335
28717,140522,0.20292664
28718,120986,0.04398346
28719,85354,1.4481735
28720,14719,0.046066284
28721,255936,23.396835
28722,15840,14.942078
28723,144694,0.33202362
28724,17073,0.21472931
28725,241669,0.06238556
28726,75117,5.424431
28727,251538,0.025260925
28728,86708,0.21723938
28729,174156,0.011459351
28730,215093,1.9092941
28731,108052,0.68271637
28732,52633,0.41954803
28733,97753,0.21801758
28734,125386,0.044456482
28735,230802,2.148796
28736,21389,0.57810974
28737,141538,0.08628082
28738,241298,0.10083771
28739,114375,0.05557251
28740,201876,0.035720825
28741,216249,0.11595917
28742,198272,3.136879
28743,248624,1.1632385
28744,54505,0.050941467
28745,120634,0.20485687
28746,139061,0.13354492
28747,245303,8.941498
28748,224265,0.33870697
28749,135923,0.3520813
28750,126190,0.16919708
28751,180579,0.14083862
28752,1985,0.8769455
28753,225853,1.9491577
28754,17487,0.070259094
28755,160953,0.15227509
28756,187886,44.117046
28757,34627,3.7256927
28758,130557,1.0870361
28759,235432,0.9859009
28760,196004,2.0404968
28761,90601,0.7157898
28762,245961,4.977844
28763,63695,0.292984
28764,173839,0.07727814
28765,223501,0.09377289
28766,262468,0.05379486
28767,129266,0.077697754
28768,156033,0.21518707
28769,2289,0.051223755
28770,96554,0.1184845
28771,118737,0.022224426
28772,239310,2.056244
